2021-10-09 00:39:29 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = / GET: 4 ms, 0 Kb
2021-10-09 12:11:40 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e/analysis GET: 5 ms, 0 Kb
2021-10-09 12:11:40 [ForkJoinPool-1-worker-56] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[0f5b4686-c3a1-466d-8cc3-a30ad4b8950e].
2021-10-09 12:11:43 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e/analysis GET: 9 ms, 0 Kb
2021-10-09 12:11:43 [http-nio-80-exec-1] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:11:43 [http-nio-80-exec-3] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:11:43 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/43f614ec-ceff-4fa4-a094-5569c8f86ba5 GET: 7 ms, 0 Kb
2021-10-09 12:11:43 [http-nio-80-exec-10] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:11:43 [http-nio-80-exec-9] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:11:43 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e/rloops?sort=position&order=ASC&pageSize=10&pageNumber=0 GET: 431 ms, 6 Kb
2021-10-09 12:11:43 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e/average/length GET: 377 ms, 0 Kb
2021-10-09 12:11:43 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e/total/length/m1 GET: 426 ms, 0 Kb
2021-10-09 12:11:44 [http-nio-80-exec-6] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:11:44 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/43f614ec-ceff-4fa4-a094-5569c8f86ba5/nucleic-counts PATCH: 63 ms, 0 Kb
2021-10-09 12:11:44 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e/total/length/m2 GET: 903 ms, 0 Kb
2021-10-09 12:11:45 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e/heatmap?segments=80&from=0&to=22765 GET: 1349 ms, 2 Kb
2021-10-09 12:11:47 [http-nio-80-exec-7] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:11:48 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/0f5b4686-c3a1-466d-8cc3-a30ad4b8950e/rloopr.bedgraph GET: 924 ms, 0 Kb
2021-10-09 12:16:38 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 798 ms, 3 Kb
2021-10-09 12:16:45 [http-nio-80-exec-10] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.sequence.Sequence[20d6c312-5382-412c-835d-387577b2e483].
2021-10-09 12:16:45 [ForkJoinPool-1-worker-22] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.sequence.Sequence[20d6c312-5382-412c-835d-387577b2e483] for cz.mendelu.dnaAnalyser.sequence.Sequence[20d6c312-5382-412c-835d-387577b2e483].
2021-10-09 12:16:45 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/import/file POST: 78 ms, 0 Kb
2021-10-09 12:16:46 [ForkJoinPool-1-worker-22] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.sequence.Sequence[20d6c312-5382-412c-835d-387577b2e483].
2021-10-09 12:16:46 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/20d6c312-5382-412c-835d-387577b2e483 GET: 8 ms, 0 Kb
2021-10-09 12:16:46 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 840 ms, 4 Kb
2021-10-09 12:16:47 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 870 ms, 4 Kb
2021-10-09 12:16:49 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=5&pageNumber=0 GET: 852 ms, 1 Kb
2021-10-09 12:16:51 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=5&pageNumber=1 GET: 850 ms, 2 Kb
2021-10-09 12:16:59 [http-nio-80-exec-2] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[3682a86b-a692-43f6-805a-6e258bb3ea1e].
2021-10-09 12:16:59 [ForkJoinPool-1-worker-22] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[3682a86b-a692-43f6-805a-6e258bb3ea1e] for cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[3682a86b-a692-43f6-805a-6e258bb3ea1e].
2021-10-09 12:16:59 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr POST: 100 ms, 0 Kb
2021-10-09 12:16:59 [ForkJoinPool-1-worker-22] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/3682a86b-a692-43f6-805a-6e258bb3ea1e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:16:59 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/3682a86b-a692-43f6-805a-6e258bb3ea1e/analysis GET: 10 ms, 0 Kb
2021-10-09 12:17:01 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/3682a86b-a692-43f6-805a-6e258bb3ea1e/analysis GET: 5 ms, 0 Kb
2021-10-09 12:17:01 [ForkJoinPool-1-worker-22] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[3682a86b-a692-43f6-805a-6e258bb3ea1e].
2021-10-09 12:17:04 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/3682a86b-a692-43f6-805a-6e258bb3ea1e/analysis GET: 8 ms, 0 Kb
2021-10-09 12:17:04 [http-nio-80-exec-10] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/3682a86b-a692-43f6-805a-6e258bb3ea1e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:17:04 [http-nio-80-exec-3] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/3682a86b-a692-43f6-805a-6e258bb3ea1e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:17:04 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/20d6c312-5382-412c-835d-387577b2e483 GET: 8 ms, 0 Kb
2021-10-09 12:17:04 [http-nio-80-exec-6] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/3682a86b-a692-43f6-805a-6e258bb3ea1e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:17:04 [http-nio-80-exec-7] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/3682a86b-a692-43f6-805a-6e258bb3ea1e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:17:04 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/3682a86b-a692-43f6-805a-6e258bb3ea1e/total/length/m1 GET: 481 ms, 0 Kb
2021-10-09 12:17:04 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/3682a86b-a692-43f6-805a-6e258bb3ea1e/total/length/m2 GET: 403 ms, 0 Kb
2021-10-09 12:17:04 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/3682a86b-a692-43f6-805a-6e258bb3ea1e/average/length GET: 352 ms, 0 Kb
2021-10-09 12:17:05 [http-nio-80-exec-5] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/3682a86b-a692-43f6-805a-6e258bb3ea1e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:17:05 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/3682a86b-a692-43f6-805a-6e258bb3ea1e/rloops?sort=position&order=ASC&pageSize=10&pageNumber=0 GET: 910 ms, 6 Kb
2021-10-09 12:17:05 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/20d6c312-5382-412c-835d-387577b2e483/nucleic-counts PATCH: 76 ms, 0 Kb
2021-10-09 12:17:06 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/3682a86b-a692-43f6-805a-6e258bb3ea1e/heatmap?segments=80&from=0&to=22806 GET: 1283 ms, 2 Kb
2021-10-09 12:17:09 [http-nio-80-exec-8] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/3682a86b-a692-43f6-805a-6e258bb3ea1e;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 12:17:09 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/3682a86b-a692-43f6-805a-6e258bb3ea1e/rloopr.bedgraph GET: 849 ms, 0 Kb
2021-10-09 12:21:26 [http-nio-80-exec-6] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@19d029e3 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 12:21:26 [http-nio-80-exec-6] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@1b5514cc (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 12:21:26 [http-nio-80-exec-6] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@a507ebc (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 12:21:26 [http-nio-80-exec-6] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@1257c124 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 12:21:27 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 861 ms, 4 Kb
2021-10-09 12:21:34 [http-nio-80-exec-7] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.sequence.Sequence[bf4180f0-5a7b-4a1c-a202-22379089a1db].
2021-10-09 12:21:34 [ForkJoinPool-1-worker-93] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.sequence.Sequence[bf4180f0-5a7b-4a1c-a202-22379089a1db] for cz.mendelu.dnaAnalyser.sequence.Sequence[bf4180f0-5a7b-4a1c-a202-22379089a1db].
2021-10-09 12:21:34 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/import/file POST: 103 ms, 0 Kb
2021-10-09 12:21:34 [ForkJoinPool-1-worker-93] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.sequence.Sequence[bf4180f0-5a7b-4a1c-a202-22379089a1db].
2021-10-09 12:21:34 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/bf4180f0-5a7b-4a1c-a202-22379089a1db GET: 11 ms, 0 Kb
2021-10-09 12:21:34 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 795 ms, 4 Kb
2021-10-09 12:21:35 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 856 ms, 4 Kb
2021-10-09 12:21:37 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=5&pageNumber=0 GET: 757 ms, 1 Kb
2021-10-09 12:23:22 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=5&pageNumber=1 GET: 759 ms, 2 Kb
2021-10-09 12:23:26 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=5&pageNumber=2 GET: 886 ms, 1 Kb
2021-10-09 13:10:20 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = / GET: 4 ms, 0 Kb
2021-10-09 13:10:21 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /css/app.a901b079.css GET: 3 ms, 5 Kb
2021-10-09 13:10:21 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /css/chunk-vendors.a4f0ebe8.css GET: 7 ms, 239 Kb
2021-10-09 13:10:21 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /js/app.fba78ed0.js GET: 7 ms, 187 Kb
2021-10-09 13:10:21 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /js/chunk-vendors.a813cfb2.js GET: 19 ms, 1178 Kb
2021-10-09 13:10:21 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/management/info GET: 1 ms, 0 Kb
2021-10-09 13:10:21 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@1740d8b2 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:10:21 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@41ab90c5 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:10:21 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@1ea5d399 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:10:21 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@f311db7 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:10:21 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@153cb5de (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:10:21 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@80c2204 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:10:21 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@38050187 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:10:21 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@3f5e7f95 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:10:21 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@4f3cbfe5 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:10:21 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@2649a804 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:10:21 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /favicon.ico GET: 3 ms, 71 Kb
2021-10-09 13:10:21 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/jwt POST: 139 ms, 0 Kb
2021-10-09 13:10:21 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /fonts/fontawesome-webfont.af7ae505.woff2 GET: 4 ms, 75 Kb
2021-10-09 13:43:00 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 821 ms, 4 Kb
2021-10-09 13:43:31 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /robots.txt GET: 63 ms, error 404, 0 Kb
2021-10-09 13:43:31 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = / GET: 3 ms, 0 Kb
2021-10-09 13:43:34 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /css/chunk-vendors.a4f0ebe8.css GET: 7 ms, 239 Kb
2021-10-09 13:55:02 [http-nio-80-exec-4] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.sequence.Sequence[0caa9298-105e-489f-a67e-11fe597340a3].
2021-10-09 13:55:02 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.sequence.Sequence[0caa9298-105e-489f-a67e-11fe597340a3] for cz.mendelu.dnaAnalyser.sequence.Sequence[0caa9298-105e-489f-a67e-11fe597340a3].
2021-10-09 13:55:02 [ForkJoinPool-1-worker-67] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@2e42569b (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:55:02 [ForkJoinPool-1-worker-67] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@24ba3deb (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:55:02 [ForkJoinPool-1-worker-67] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@61b8a718 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:55:02 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/import/file POST: 140 ms, 0 Kb
2021-10-09 13:55:03 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.sequence.Sequence[0caa9298-105e-489f-a67e-11fe597340a3].
2021-10-09 13:55:03 [http-nio-80-exec-10] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@713d7228 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:55:03 [http-nio-80-exec-10] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@1d7ffbf2 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:55:03 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/0caa9298-105e-489f-a67e-11fe597340a3 GET: 12 ms, 0 Kb
2021-10-09 13:55:03 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 879 ms, 4 Kb
2021-10-09 13:55:04 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 901 ms, 4 Kb
2021-10-09 13:55:09 [http-nio-80-exec-7] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.sequence.Sequence[727133d6-01bc-4a42-a800-200f1a9bdf3e].
2021-10-09 13:55:09 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.sequence.Sequence[727133d6-01bc-4a42-a800-200f1a9bdf3e] for cz.mendelu.dnaAnalyser.sequence.Sequence[727133d6-01bc-4a42-a800-200f1a9bdf3e].
2021-10-09 13:55:09 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/import/file POST: 163 ms, 0 Kb
2021-10-09 13:55:09 [http-nio-80-exec-3] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@4e23b466 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:55:09 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/727133d6-01bc-4a42-a800-200f1a9bdf3e GET: 12 ms, 0 Kb
2021-10-09 13:55:09 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.sequence.Sequence[727133d6-01bc-4a42-a800-200f1a9bdf3e].
2021-10-09 13:55:10 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 862 ms, 4 Kb
2021-10-09 13:55:11 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/727133d6-01bc-4a42-a800-200f1a9bdf3e GET: 8 ms, 0 Kb
2021-10-09 13:55:12 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 851 ms, 4 Kb
2021-10-09 13:55:14 [http-nio-80-exec-1] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.sequence.Sequence[f5c31117-2653-422a-8aac-792616113782].
2021-10-09 13:55:14 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.sequence.Sequence[f5c31117-2653-422a-8aac-792616113782] for cz.mendelu.dnaAnalyser.sequence.Sequence[f5c31117-2653-422a-8aac-792616113782].
2021-10-09 13:55:14 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/import/file POST: 239 ms, 0 Kb
2021-10-09 13:55:14 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.sequence.Sequence[f5c31117-2653-422a-8aac-792616113782].
2021-10-09 13:55:14 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/f5c31117-2653-422a-8aac-792616113782 GET: 6 ms, 0 Kb
2021-10-09 13:55:15 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 853 ms, 4 Kb
2021-10-09 13:55:16 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 843 ms, 4 Kb
